Timestamp,Power_kWh,Voltage,Current
2026-04-27 07:00:00,3562,424,199
2026-04-27 08:00:00,3338,416,193
2026-04-27 09:00:00,3235,429,219
2026-04-27 10:00:00,3445,413,187
2026-04-27 11:00:00,3549,421,194
2026-04-27 12:00:00,3316,417,197
2026-04-27 13:00:00,3497,424,190
2026-04-27 14:00:00,3518,423,219
2026-04-27 15:00:00,3439,410,185
2026-04-27 16:00:00,3212,411,193
2026-04-27 17:00:00,3524,419,194
2026-04-27 18:00:00,3350,419,218
2026-04-27 19:00:00,3507,425,203
2026-04-27 20:00:00,3578,427,202
2026-04-27 21:00:00,3482,423,220
2026-04-27 22:00:00,3235,426,213
2026-04-27 23:00:00,3459,412,210
2026-04-28 00:00:00,3462,422,183
2026-04-28 01:00:00,3563,414,187
2026-04-28 02:00:00,3387,428,217
2026-04-28 03:00:00,3278,425,218
2026-04-28 04:00:00,3330,416,209
2026-04-28 05:00:00,3423,417,212
2026-04-28 06:00:00,3265,425,198
2026-04-28 07:00:00,3498,411,193
2026-04-28 08:00:00,3309,413,190
2026-04-28 09:00:00,3285,415,194
2026-04-28 10:00:00,3508,420,196
2026-04-28 11:00:00,3485,411,208
2026-04-28 12:00:00,3207,419,208
2026-04-28 13:00:00,3305,413,199
2026-04-28 14:00:00,3574,426,193
2026-04-28 15:00:00,3402,427,209
2026-04-28 16:00:00,3358,424,210
2026-04-28 17:00:00,3570,425,196
2026-04-28 18:00:00,3203,424,181
2026-04-28 19:00:00,3313,422,204
2026-04-28 20:00:00,3410,421,205
2026-04-28 21:00:00,3206,410,208
2026-04-28 22:00:00,3393,414,190
2026-04-28 23:00:00,3481,414,187
2026-04-29 00:00:00,3292,430,214
2026-04-29 01:00:00,3265,413,217
2026-04-29 02:00:00,3308,426,206
2026-04-29 03:00:00,3475,415,210
2026-04-29 04:00:00,3484,418,208
2026-04-29 05:00:00,3268,423,196
2026-04-29 06:00:00,3562,416,218
2026-04-29 07:00:00,3305,416,180
2026-04-29 08:00:00,3353,421,217
2026-04-29 09:00:00,3420,428,190
2026-04-29 10:00:00,3539,411,205
2026-04-29 11:00:00,3405,422,182
2026-04-29 12:00:00,3339,427,202
2026-04-29 13:00:00,3318,413,191
2026-04-29 14:00:00,3303,418,196
2026-04-29 15:00:00,3305,420,213
2026-04-29 16:00:00,3572,418,217
2026-04-29 17:00:00,3487,412,187
2026-04-29 18:00:00,3466,419,207
2026-04-29 19:00:00,3379,413,189
2026-04-29 20:00:00,3333,415,187
2026-04-29 21:00:00,3214,422,195
2026-04-29 22:00:00,3439,427,185
2026-04-29 23:00:00,3442,410,199
2026-04-30 00:00:00,3486,417,204
2026-04-30 01:00:00,3329,430,213
2026-04-30 02:00:00,3248,412,206
2026-04-30 03:00:00,3572,420,217
2026-04-30 04:00:00,3379,421,215
2026-04-30 05:00:00,3520,421,216
2026-04-30 06:00:00,3332,415,184
2026-04-30 07:00:00,3518,417,211
2026-04-30 08:00:00,3493,416,186
2026-04-30 09:00:00,3306,423,192
2026-04-30 10:00:00,3552,422,201
2026-04-30 11:00:00,3495,425,191
2026-04-30 12:00:00,3450,422,209
2026-04-30 13:00:00,3418,426,211
2026-04-30 14:00:00,3443,425,203
2026-04-30 15:00:00,3490,416,203
2026-04-30 16:00:00,3486,423,184
2026-04-30 17:00:00,3306,419,185
2026-04-30 18:00:00,3448,418,218
2026-04-30 19:00:00,3237,428,202
2026-04-30 20:00:00,3312,427,181
2026-04-30 21:00:00,3480,430,214
2026-04-30 22:00:00,3352,415,207
2026-04-30 23:00:00,3451,414,192
2026-05-01 00:00:00,3302,429,218
2026-05-01 01:00:00,3206,425,205
2026-05-01 02:00:00,3258,421,181
2026-05-01 03:00:00,3216,413,184
2026-05-01 04:00:00,3241,417,219
2026-05-01 05:00:00,3254,420,199
2026-05-01 06:00:00,3469,410,199
2026-05-01 07:00:00,3344,415,192
2026-05-01 08:00:00,3411,418,211
2026-05-01 09:00:00,3516,415,184
2026-05-01 10:00:00,3333,428,218
2026-05-01 11:00:00,3206,412,180
2026-05-01 12:00:00,3571,426,205
2026-05-01 13:00:00,3249,422,196
2026-05-01 14:00:00,3435,429,181
2026-05-01 15:00:00,3359,430,218
2026-05-01 16:00:00,3492,412,201
2026-05-01 17:00:00,3446,417,213
2026-05-01 18:00:00,3538,410,204
2026-05-01 19:00:00,3432,429,216
2026-05-01 20:00:00,3395,424,194
2026-05-01 21:00:00,3398,424,191
2026-05-01 22:00:00,3218,428,205
2026-05-01 23:00:00,3260,411,191
2026-05-02 00:00:00,3589,416,209
2026-05-02 01:00:00,3292,423,199
2026-05-02 02:00:00,3314,415,183
2026-05-02 03:00:00,3386,426,204
2026-05-02 04:00:00,3490,428,208
2026-05-02 05:00:00,3281,418,203
2026-05-02 06:00:00,3517,425,186
2026-05-02 07:00:00,3540,430,203
2026-05-02 08:00:00,3385,424,219
2026-05-02 09:00:00,3300,415,211
2026-05-02 10:00:00,3439,410,187
2026-05-02 11:00:00,3259,420,199
2026-05-02 12:00:00,3547,429,186
2026-05-02 13:00:00,3438,425,193
2026-05-02 14:00:00,3520,415,206
2026-05-02 15:00:00,3202,428,207
2026-05-02 16:00:00,3460,420,206
2026-05-02 17:00:00,3460,427,214
2026-05-02 18:00:00,3528,427,206
2026-05-02 19:00:00,3586,412,182
2026-05-02 20:00:00,3587,426,201
2026-05-02 21:00:00,3544,429,210
2026-05-02 22:00:00,3302,421,212
2026-05-02 23:00:00,3393,425,217
2026-05-03 00:00:00,3350,416,192
2026-05-03 01:00:00,3410,418,197
2026-05-03 02:00:00,3454,411,190
2026-05-03 03:00:00,3395,416,189
2026-05-03 04:00:00,3450,422,211
2026-05-03 05:00:00,3536,423,202
2026-05-03 06:00:00,3504,422,196
2026-05-03 07:00:00,3576,420,213
2026-05-03 08:00:00,3427,430,204
2026-05-03 09:00:00,3397,429,196
2026-05-03 10:00:00,3498,430,196
2026-05-03 11:00:00,3426,412,202
2026-05-03 12:00:00,3381,430,195
2026-05-03 13:00:00,3340,424,196
2026-05-03 14:00:00,3363,430,182
2026-05-03 15:00:00,3567,430,188
2026-05-03 16:00:00,3329,410,203
2026-05-03 17:00:00,3323,424,211
2026-05-03 18:00:00,3286,429,180
2026-05-03 19:00:00,3486,418,213
2026-05-03 20:00:00,3512,422,200
2026-05-03 21:00:00,3316,430,219
2026-05-03 22:00:00,3332,420,181
2026-05-03 23:00:00,3321,424,202
2026-05-04 00:00:00,3343,427,182
2026-05-04 01:00:00,3595,425,213
2026-05-04 02:00:00,3203,421,194
2026-05-04 03:00:00,3472,416,192
2026-05-04 04:00:00,3573,427,203
2026-05-04 05:00:00,3406,428,192
2026-05-04 06:00:00,3295,429,187
2026-05-04 07:00:00,3326,423,218
2026-05-04 08:00:00,3394,419,213
2026-05-04 09:00:00,3221,418,181
2026-05-04 10:00:00,3443,417,209
2026-05-04 11:00:00,3307,411,197
2026-05-04 12:00:00,3244,421,180
2026-05-04 13:00:00,3569,422,193
2026-05-04 14:00:00,3290,418,181
2026-05-04 15:00:00,3360,413,182
2026-05-04 16:00:00,3577,414,206
2026-05-04 17:00:00,3384,426,194
2026-05-04 18:00:00,3472,424,220
2026-05-04 19:00:00,3497,423,193
2026-05-04 20:00:00,3303,419,205
2026-05-04 21:00:00,3439,418,207
2026-05-04 22:00:00,3336,422,207
2026-05-04 23:00:00,3581,411,195
2026-05-05 00:00:00,3311,414,211
2026-05-05 01:00:00,3300,428,219
2026-05-05 02:00:00,3442,418,187
2026-05-05 03:00:00,3371,429,189
2026-05-05 04:00:00,3600,411,216
2026-05-05 05:00:00,3345,412,183
2026-05-05 06:00:00,3245,410,191
2026-05-05 07:00:00,3521,425,207
2026-05-05 08:00:00,3222,425,214
2026-05-05 09:00:00,3256,429,200
2026-05-05 10:00:00,3258,422,199
2026-05-05 11:00:00,3465,418,217
2026-05-05 12:00:00,3436,425,216
2026-05-05 13:00:00,3524,425,192
2026-05-05 14:00:00,3465,416,195
2026-05-05 15:00:00,3211,423,185
2026-05-05 16:00:00,3334,418,193
2026-05-05 17:00:00,3364,424,203
2026-05-05 18:00:00,3338,425,213
2026-05-05 19:00:00,3502,416,201
2026-05-05 20:00:00,3211,421,191
2026-05-05 21:00:00,3409,411,191
2026-05-05 22:00:00,3589,424,181
2026-05-05 23:00:00,3571,422,213
2026-05-06 00:00:00,3440,420,207
2026-05-06 01:00:00,3587,425,183
2026-05-06 02:00:00,3446,412,220
2026-05-06 03:00:00,3558,427,187
2026-05-06 04:00:00,3281,429,191
2026-05-06 05:00:00,3322,422,186
2026-05-06 06:00:00,3311,428,187
2026-05-06 07:00:00,3265,416,211
2026-05-06 08:00:00,3436,418,203
2026-05-06 09:00:00,3506,430,217
2026-05-06 10:00:00,3466,419,186
2026-05-06 11:00:00,3558,416,195
2026-05-06 12:00:00,3455,423,212
2026-05-06 13:00:00,3428,410,201
2026-05-06 14:00:00,3555,426,180
2026-05-06 15:00:00,3450,428,184
2026-05-06 16:00:00,3588,411,220
2026-05-06 17:00:00,3585,422,203
2026-05-06 18:00:00,3260,410,207
2026-05-06 19:00:00,3336,411,211
2026-05-06 20:00:00,3218,424,213
2026-05-06 21:00:00,3304,427,199
2026-05-06 22:00:00,3425,426,197
2026-05-06 23:00:00,3462,416,180
2026-05-07 00:00:00,3316,418,213
2026-05-07 01:00:00,3593,421,209
2026-05-07 02:00:00,3309,423,201
2026-05-07 03:00:00,3537,419,180
2026-05-07 04:00:00,3349,418,219
2026-05-07 05:00:00,3266,425,191
2026-05-07 06:00:00,3463,411,219
2026-05-07 07:00:00,3205,416,187
2026-05-07 08:00:00,3431,427,212
2026-05-07 09:00:00,3325,422,196
2026-05-07 10:00:00,3325,412,207
2026-05-07 11:00:00,3452,426,200
2026-05-07 12:00:00,3582,429,212
2026-05-07 13:00:00,3336,418,197
2026-05-07 14:00:00,3221,427,215
2026-05-07 15:00:00,3537,428,200
2026-05-07 16:00:00,3580,428,193
2026-05-07 17:00:00,3212,416,191
2026-05-07 18:00:00,3520,411,209
2026-05-07 19:00:00,3520,421,207
2026-05-07 20:00:00,3202,420,189
2026-05-07 21:00:00,3416,429,219
2026-05-07 22:00:00,3599,411,187
2026-05-07 23:00:00,3580,421,190
2026-05-08 00:00:00,3305,430,182
2026-05-08 01:00:00,3266,429,218
2026-05-08 02:00:00,3537,429,205
2026-05-08 03:00:00,3395,416,194
2026-05-08 04:00:00,3210,429,190
2026-05-08 05:00:00,3325,421,205
2026-05-08 06:00:00,3380,418,180
2026-05-08 07:00:00,3325,410,208
2026-05-08 08:00:00,3505,430,217
2026-05-08 09:00:00,3260,421,197
2026-05-08 10:00:00,3230,415,209
2026-05-08 11:00:00,3306,415,181
2026-05-08 12:00:00,3260,414,220
2026-05-08 13:00:00,3511,421,193
2026-05-08 14:00:00,3247,427,200
2026-05-08 15:00:00,3202,410,198
2026-05-08 16:00:00,3265,416,185
2026-05-08 17:00:00,3540,427,188
2026-05-08 18:00:00,3558,411,204
2026-05-08 19:00:00,3464,414,183
2026-05-08 20:00:00,3354,426,187
2026-05-08 21:00:00,3600,411,216
2026-05-08 22:00:00,3321,411,202
2026-05-08 23:00:00,3352,426,198
2026-05-09 00:00:00,3562,424,193
2026-05-09 01:00:00,3464,421,208
2026-05-09 02:00:00,3587,425,218
2026-05-09 03:00:00,3428,416,217
2026-05-09 04:00:00,3469,414,197
2026-05-09 05:00:00,3566,420,220
2026-05-09 06:00:00,3548,420,195
2026-05-09 07:00:00,3469,413,203
2026-05-09 08:00:00,3243,427,190
2026-05-09 09:00:00,3448,414,192
2026-05-09 10:00:00,3591,426,188
2026-05-09 11:00:00,3423,418,188
2026-05-09 12:00:00,3500,421,186
2026-05-09 13:00:00,3458,420,191
2026-05-09 14:00:00,3385,421,209
2026-05-09 15:00:00,3551,423,213
2026-05-09 16:00:00,3469,412,201
2026-05-09 17:00:00,3373,428,182
2026-05-09 18:00:00,3324,411,212
2026-05-09 19:00:00,3263,428,207
2026-05-09 20:00:00,3572,429,201
2026-05-09 21:00:00,3355,418,212
2026-05-09 22:00:00,3432,422,186
2026-05-09 23:00:00,3545,420,180
2026-05-10 00:00:00,3562,419,212
2026-05-10 01:00:00,3483,419,217
2026-05-10 02:00:00,3578,413,200
2026-05-10 03:00:00,3577,410,212
2026-05-10 04:00:00,3492,414,196
2026-05-10 05:00:00,3347,423,198
2026-05-10 06:00:00,3221,417,201
2026-05-10 07:00:00,3213,424,206
2026-05-10 08:00:00,3504,421,202
2026-05-10 09:00:00,3380,429,193
2026-05-10 10:00:00,3388,420,212
2026-05-10 11:00:00,3461,412,183
2026-05-10 12:00:00,3459,414,189
2026-05-10 13:00:00,3428,424,201
2026-05-10 14:00:00,3353,424,208
2026-05-10 15:00:00,3521,425,211
2026-05-10 16:00:00,3339,421,216
2026-05-10 17:00:00,3292,421,198
2026-05-10 18:00:00,3562,413,188
2026-05-10 19:00:00,3311,426,208
2026-05-10 20:00:00,3275,419,217
2026-05-10 21:00:00,3327,425,218
2026-05-10 22:00:00,3440,429,182
2026-05-10 23:00:00,3208,425,183
2026-05-11 00:00:00,3563,419,201
2026-05-11 01:00:00,3386,429,198
2026-05-11 02:00:00,3480,419,216
2026-05-11 03:00:00,3552,423,209
2026-05-11 04:00:00,3335,413,207
2026-05-11 05:00:00,3418,414,192
2026-05-11 06:00:00,3547,428,201
2026-05-11 07:00:00,3415,425,187
2026-05-11 08:00:00,3278,420,203
2026-05-11 09:00:00,3500,417,201
2026-05-11 10:00:00,3215,415,208
2026-05-11 11:00:00,3420,424,196
2026-05-11 12:00:00,3519,410,204
2026-05-11 13:00:00,3354,413,189
2026-05-11 14:00:00,3597,414,211
2026-05-11 15:00:00,3275,425,205
2026-05-11 16:00:00,3384,416,184
2026-05-11 17:00:00,3344,421,187
2026-05-11 18:00:00,3555,430,192
2026-05-11 19:00:00,3341,413,211
2026-05-11 20:00:00,3526,411,183
2026-05-11 21:00:00,3373,419,203
2026-05-11 22:00:00,3372,427,195
2026-05-11 23:00:00,3348,421,202
2026-05-12 00:00:00,3518,420,203
2026-05-12 01:00:00,3422,415,187
2026-05-12 02:00:00,3417,427,193
2026-05-12 03:00:00,3304,421,210
2026-05-12 04:00:00,3558,423,206
2026-05-12 05:00:00,3460,411,215
2026-05-12 06:00:00,3600,429,202
2026-05-12 07:00:00,3588,410,199
2026-05-12 08:00:00,3580,428,185
2026-05-12 09:00:00,3215,426,206
2026-05-12 10:00:00,3588,411,198
2026-05-12 11:00:00,3302,412,210
2026-05-12 12:00:00,3245,421,201
2026-05-12 13:00:00,3548,425,215
2026-05-12 14:00:00,3364,415,185
2026-05-12 15:00:00,3520,428,209
2026-05-12 16:00:00,3498,417,194
2026-05-12 17:00:00,3400,427,204
2026-05-12 18:00:00,3223,429,195
2026-05-12 19:00:00,3235,423,182
2026-05-12 20:00:00,3468,428,213
2026-05-12 21:00:00,3459,427,202
2026-05-12 22:00:00,3530,410,185
2026-05-12 23:00:00,3217,421,203
2026-05-13 00:00:00,3590,427,192
2026-05-13 01:00:00,3505,412,185
2026-05-13 02:00:00,3255,421,193
2026-05-13 03:00:00,3288,411,190
2026-05-13 04:00:00,3407,419,183
2026-05-13 05:00:00,3216,429,192
2026-05-13 06:00:00,3551,417,193
2026-05-13 07:00:00,3492,423,195
2026-05-13 08:00:00,3455,428,182
2026-05-13 09:00:00,3294,410,195
2026-05-13 10:00:00,3478,427,220
2026-05-13 11:00:00,3429,426,190
2026-05-13 12:00:00,3535,412,215
2026-05-13 13:00:00,3472,429,193
2026-05-13 14:00:00,3470,419,198
2026-05-13 15:00:00,3430,426,186
2026-05-13 16:00:00,3585,423,208
2026-05-13 17:00:00,3421,422,195
2026-05-13 18:00:00,3582,418,188
2026-05-13 19:00:00,3578,410,214
2026-05-13 20:00:00,3319,419,212
2026-05-13 21:00:00,3558,412,191
2026-05-13 22:00:00,3350,415,205
2026-05-13 23:00:00,3422,419,210
2026-05-14 00:00:00,3342,414,206
2026-05-14 01:00:00,3357,418,181
2026-05-14 02:00:00,3331,424,215
2026-05-14 03:00:00,3299,415,211
2026-05-14 04:00:00,3506,423,206
2026-05-14 05:00:00,3322,424,218
2026-05-14 06:00:00,3533,420,213
2026-05-14 07:00:00,3247,427,210
2026-05-14 08:00:00,3427,419,197
2026-05-14 09:00:00,3512,428,190
2026-05-14 10:00:00,3359,422,213
2026-05-14 11:00:00,3428,412,199
2026-05-14 12:00:00,3331,422,219
2026-05-14 13:00:00,3311,428,219
2026-05-14 14:00:00,3560,420,195
2026-05-14 15:00:00,3247,420,201
2026-05-14 16:00:00,3423,422,199
2026-05-14 17:00:00,3534,414,192
2026-05-14 18:00:00,3514,418,180
2026-05-14 19:00:00,3278,430,204
2026-05-14 20:00:00,3498,410,215
2026-05-14 21:00:00,3489,422,197
2026-05-14 22:00:00,3592,428,204
2026-05-14 23:00:00,3399,423,213
2026-05-15 00:00:00,3232,413,214
2026-05-15 01:00:00,3293,414,216
2026-05-15 02:00:00,3600,414,195
2026-05-15 03:00:00,3540,430,220
2026-05-15 04:00:00,3530,414,197
2026-05-15 05:00:00,3396,427,211
2026-05-15 06:00:00,3270,415,183
2026-05-15 07:00:00,3315,424,193
2026-05-15 08:00:00,3317,425,215
2026-05-15 09:00:00,3596,418,183
2026-05-15 10:00:00,3398,412,193
2026-05-15 11:00:00,3463,423,211
2026-05-15 12:00:00,3354,426,200
2026-05-15 13:00:00,3453,426,195
2026-05-15 14:00:00,3226,418,201
2026-05-15 15:00:00,3367,428,204
2026-05-15 16:00:00,3551,420,208
2026-05-15 17:00:00,3539,422,203
2026-05-15 18:00:00,3435,426,204
2026-05-15 19:00:00,3487,410,183
2026-05-15 20:00:00,3380,420,184
2026-05-15 21:00:00,3576,414,205
2026-05-15 22:00:00,3526,425,207
2026-05-15 23:00:00,3333,430,196
2026-05-16 00:00:00,3508,418,193
2026-05-16 01:00:00,3412,417,190
2026-05-16 02:00:00,3439,411,203
2026-05-16 03:00:00,3410,413,196
2026-05-16 04:00:00,3422,421,192
2026-05-16 05:00:00,3328,418,191
2026-05-16 06:00:00,3221,411,198
2026-05-16 07:00:00,3277,412,212
2026-05-16 08:00:00,3420,424,196
2026-05-16 09:00:00,3433,413,203
2026-05-16 10:00:00,3270,411,195
2026-05-16 11:00:00,3366,412,220
2026-05-16 12:00:00,3494,412,216
2026-05-16 13:00:00,3470,421,181
2026-05-16 14:00:00,3374,423,203
2026-05-16 15:00:00,3521,413,195
2026-05-16 16:00:00,3314,420,215
2026-05-16 17:00:00,3363,411,214
2026-05-16 18:00:00,3244,430,196
2026-05-16 19:00:00,3296,415,191
2026-05-16 20:00:00,3563,428,212
2026-05-16 21:00:00,3443,423,206
2026-05-16 22:00:00,3563,416,191
2026-05-16 23:00:00,3450,428,183
2026-05-17 00:00:00,3599,418,188
2026-05-17 01:00:00,3306,416,215
2026-05-17 02:00:00,3249,410,205
2026-05-17 03:00:00,3220,426,219
2026-05-17 04:00:00,3239,425,182
2026-05-17 05:00:00,3219,421,189
2026-05-17 06:00:00,3264,429,185
2026-05-17 07:00:00,3470,418,202
2026-05-17 08:00:00,3435,430,198
2026-05-17 09:00:00,3497,423,203
2026-05-17 10:00:00,3516,429,181
2026-05-17 11:00:00,3370,414,210
2026-05-17 12:00:00,3209,415,202
2026-05-17 13:00:00,3515,429,207
2026-05-17 14:00:00,3248,413,198
2026-05-17 15:00:00,3310,420,212
2026-05-17 16:00:00,3299,411,199
2026-05-17 17:00:00,3203,430,210
2026-05-17 18:00:00,3445,421,187
2026-05-17 19:00:00,3313,411,207
2026-05-17 20:00:00,3239,410,218
2026-05-17 21:00:00,3584,414,188
2026-05-17 22:00:00,3255,422,215
2026-05-17 23:00:00,3500,424,198
2026-05-18 00:00:00,3373,416,209
2026-05-18 01:00:00,3256,419,208
2026-05-18 02:00:00,3322,414,182
2026-05-18 03:00:00,3345,417,185
2026-05-18 04:00:00,3512,414,208
2026-05-18 05:00:00,3344,417,185
2026-05-18 06:00:00,3291,423,207
2026-05-18 07:00:00,3410,421,205
2026-05-18 08:00:00,3222,415,194
2026-05-18 09:00:00,3303,422,185
2026-05-18 10:00:00,3411,421,201
2026-05-18 11:00:00,3461,410,206
2026-05-18 12:00:00,3590,414,196
2026-05-18 13:00:00,3432,420,201
2026-05-18 14:00:00,3373,414,206
2026-05-18 15:00:00,3433,414,183
2026-05-18 16:00:00,3545,417,205
2026-05-18 17:00:00,3522,425,183
2026-05-18 18:00:00,3273,424,200
2026-05-18 19:00:00,3257,410,180
2026-05-18 20:00:00,3382,423,215
2026-05-18 21:00:00,3449,411,207
2026-05-18 22:00:00,3496,410,200
2026-05-18 23:00:00,3436,412,184
2026-05-19 00:00:00,3291,412,213
2026-05-19 01:00:00,3246,422,209
2026-05-19 02:00:00,3552,429,192
2026-05-19 03:00:00,3292,417,203
2026-05-19 04:00:00,3296,428,194
2026-05-19 05:00:00,3589,417,181
2026-05-19 06:00:00,3522,421,197
2026-05-19 07:00:00,3471,419,217
2026-05-19 08:00:00,3558,420,185
2026-05-19 09:00:00,3414,420,210
2026-05-19 10:00:00,3228,424,217
2026-05-19 11:00:00,3351,416,189
2026-05-19 12:00:00,3255,426,194
2026-05-19 13:00:00,3216,414,197
2026-05-19 14:00:00,3290,422,196
2026-05-19 15:00:00,3411,426,201
2026-05-19 16:00:00,3521,420,187
2026-05-19 17:00:00,3493,410,189
2026-05-19 18:00:00,3569,411,199
2026-05-19 19:00:00,3235,430,184
2026-05-19 20:00:00,3365,419,214
2026-05-19 21:00:00,3458,411,200
2026-05-19 22:00:00,3250,411,218
2026-05-19 23:00:00,3313,416,198
2026-05-20 00:00:00,3400,421,195
2026-05-20 01:00:00,3314,423,192
2026-05-20 02:00:00,3591,417,180
2026-05-20 03:00:00,3361,425,203
2026-05-20 04:00:00,3558,419,192
2026-05-20 05:00:00,3438,411,180
2026-05-20 06:00:00,3495,427,198
2026-05-20 07:00:00,3261,422,196
2026-05-20 08:00:00,3319,424,208
2026-05-20 09:00:00,3216,430,189
2026-05-20 10:00:00,3249,424,180
2026-05-20 11:00:00,3582,418,208
2026-05-20 12:00:00,3231,413,191
2026-05-20 13:00:00,3374,429,190
2026-05-20 14:00:00,3482,417,193
2026-05-20 15:00:00,3521,428,210
2026-05-20 16:00:00,3247,424,214
2026-05-20 17:00:00,3391,422,213
2026-05-20 18:00:00,3255,424,204
2026-05-20 19:00:00,3509,424,203
2026-05-20 20:00:00,3218,421,218
2026-05-20 21:00:00,3248,425,195
2026-05-20 22:00:00,3552,428,195
2026-05-20 23:00:00,3215,412,183
2026-05-21 00:00:00,3551,421,203
2026-05-21 01:00:00,3501,412,204
2026-05-21 02:00:00,3510,427,192
2026-05-21 03:00:00,3326,430,184
2026-05-21 04:00:00,3449,428,193
2026-05-21 05:00:00,3392,419,211
2026-05-21 06:00:00,3214,426,218
2026-05-21 07:00:00,3565,418,199
2026-05-21 08:00:00,3222,422,202
2026-05-21 09:00:00,3560,430,198
2026-05-21 10:00:00,3381,414,201
2026-05-21 11:00:00,3492,416,203
2026-05-21 12:00:00,3439,410,211
2026-05-21 13:00:00,3395,421,180
2026-05-21 14:00:00,3495,418,205
2026-05-21 15:00:00,3292,410,210
2026-05-21 16:00:00,3475,430,200
2026-05-21 17:00:00,3417,414,191
2026-05-21 18:00:00,3430,413,217
2026-05-21 19:00:00,3538,415,206
2026-05-21 20:00:00,3213,414,220
2026-05-21 21:00:00,3536,422,184
2026-05-21 22:00:00,3262,427,207
2026-05-21 23:00:00,3462,410,187
2026-05-22 00:00:00,3213,429,194
2026-05-22 01:00:00,3423,410,217
2026-05-22 02:00:00,3532,412,217
2026-05-22 03:00:00,3342,428,180
2026-05-22 04:00:00,3484,412,209
2026-05-22 05:00:00,3225,411,192
2026-05-22 06:00:00,3269,425,205
2026-05-22 07:00:00,3541,415,213
2026-05-22 08:00:00,3212,421,213
2026-05-22 09:00:00,3436,424,211
2026-05-22 10:00:00,3453,411,185
2026-05-22 11:00:00,3342,428,209
2026-05-22 12:00:00,3268,422,212
2026-05-22 13:00:00,3266,413,186
2026-05-22 14:00:00,3488,420,207
2026-05-22 15:00:00,3531,430,218
2026-05-22 16:00:00,3405,419,207
2026-05-22 17:00:00,3214,425,208
2026-05-22 18:00:00,3303,430,200
2026-05-22 19:00:00,3504,421,204
2026-05-22 20:00:00,3556,428,187
2026-05-22 21:00:00,3503,415,189
2026-05-22 22:00:00,3218,421,187
2026-05-22 23:00:00,3304,421,205
2026-05-23 00:00:00,3322,428,209
2026-05-23 01:00:00,3344,426,219
2026-05-23 02:00:00,3289,421,182
2026-05-23 03:00:00,3224,425,202
2026-05-23 04:00:00,3254,423,209
2026-05-23 05:00:00,3582,418,213
2026-05-23 06:00:00,3413,430,210
2026-05-23 07:00:00,3296,421,214
2026-05-23 08:00:00,3261,427,188
2026-05-23 09:00:00,3574,413,211
2026-05-23 10:00:00,3572,425,196
2026-05-23 11:00:00,3460,424,198
2026-05-23 12:00:00,3455,424,218
2026-05-23 13:00:00,3322,421,219
2026-05-23 14:00:00,3518,420,215
2026-05-23 15:00:00,3357,416,214
2026-05-23 16:00:00,3320,421,204
2026-05-23 17:00:00,3509,428,217
2026-05-23 18:00:00,3440,413,191
2026-05-23 19:00:00,3379,414,182
2026-05-23 20:00:00,3241,429,192
2026-05-23 21:00:00,3231,422,196
2026-05-23 22:00:00,3418,430,216
2026-05-23 23:00:00,3263,414,204
2026-05-24 00:00:00,3451,413,216
2026-05-24 01:00:00,3245,428,206
2026-05-24 02:00:00,3499,428,192
2026-05-24 03:00:00,3307,421,195
2026-05-24 04:00:00,3547,411,193
2026-05-24 05:00:00,3521,412,195
2026-05-24 06:00:00,3591,427,210
2026-05-24 07:00:00,3485,416,182
2026-05-24 08:00:00,3364,430,205
2026-05-24 09:00:00,3471,414,212
2026-05-24 10:00:00,3577,425,203
2026-05-24 11:00:00,3318,417,201
2026-05-24 12:00:00,3369,415,207
2026-05-24 13:00:00,3553,415,183
2026-05-24 14:00:00,3269,429,197
2026-05-24 15:00:00,3597,427,211
2026-05-24 16:00:00,3329,425,212
2026-05-24 17:00:00,3263,413,191
2026-05-24 18:00:00,3485,415,205
2026-05-24 19:00:00,3502,428,192
2026-05-24 20:00:00,3348,421,187
2026-05-24 21:00:00,3431,417,216
2026-05-24 22:00:00,3284,414,188
2026-05-24 23:00:00,3496,417,185
2026-05-25 00:00:00,3425,430,209
2026-05-25 01:00:00,3461,423,201
2026-05-25 02:00:00,3204,417,216
2026-05-25 03:00:00,3533,418,208
2026-05-25 04:00:00,3391,430,183
2026-05-25 05:00:00,3361,420,210
2026-05-25 06:00:00,3554,425,210
2026-05-25 07:00:00,3599,428,185
2026-05-25 08:00:00,3434,419,193
2026-05-25 09:00:00,3237,414,199
2026-05-25 10:00:00,3308,419,200
2026-05-25 11:00:00,3305,421,195
2026-05-25 12:00:00,3457,412,184
2026-05-25 13:00:00,3553,420,211
2026-05-25 14:00:00,3380,411,217
2026-05-25 15:00:00,3272,424,190
2026-05-25 16:00:00,3225,429,197
2026-05-25 17:00:00,3463,411,192
2026-05-25 18:00:00,3394,428,203
2026-05-25 19:00:00,3430,430,202
2026-05-25 20:00:00,3413,415,219
2026-05-25 21:00:00,3331,416,192
2026-05-25 22:00:00,3495,413,206
2026-05-25 23:00:00,3474,422,209
2026-05-26 00:00:00,3202,426,214
2026-05-26 01:00:00,3361,420,181
2026-05-26 02:00:00,3404,428,197
2026-05-26 03:00:00,3316,428,197
2026-05-26 04:00:00,3336,413,183
2026-05-26 05:00:00,3567,412,181
2026-05-26 06:00:00,3353,414,211
2026-05-26 07:00:00,3599,428,210
2026-05-26 08:00:00,3333,429,192
